id,id_categoria,id_estado,id_depto,id_custodio,id_proveedor,nombre,marca,modelo,serial,familia,subfam,ubicacion,area,fecha_ingreso,costo_adquis,valor_actual,descripcion,observaciones,foto_url,factura_url,borrado,fecha_baja,fecha_crea,fecha_act,id_seccion,id_familia,id_subfamilia
ACT-2289,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Personas (Urbano),,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.157+00,2026-05-06 15:48:02.157+00,null,null,null
ACT-229,CAT-0015,1,ORG-0001,null,PROV-001,Control De Aire Acondicionado Central ,Honeywell,Por identificar,por identificar,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:03.963+00,2026-05-06 15:45:03.963+00,null,null,null
ACT-2290,CAT-0022,1,ORG-0001,null,PROV-001,Lampara Decorativa,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.233+00,2026-05-06 15:48:02.233+00,null,null,null
ACT-2291,CAT-0023,1,ORG-0001,null,PROV-001,Mesa De Centro De Madera Con Vidrio Suoerficial,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.337+00,2026-05-06 15:48:02.337+00,null,null,null
ACT-2292,CAT-0022,1,ORG-0001,null,PROV-001,Lampara Colgante ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.427+00,2026-05-06 15:48:02.427+00,null,null,null
ACT-2293,CAT-0023,1,ORG-0001,null,PROV-001,Escritorio ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.5+00,2026-05-06 15:48:02.5+00,null,null,null
ACT-2294,CAT-0023,1,ORG-0001,null,PROV-001,Silla Escritorio Metalica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.613+00,2026-05-06 15:48:02.613+00,null,null,null
ACT-2295,CAT-0022,1,ORG-0001,null,PROV-001,Lampara De Mesa,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.693+00,2026-05-06 15:48:02.693+00,null,null,null
ACT-2296,CAT-0015,1,ORG-0001,null,PROV-001,Telefono ,Alcatel,2110MB,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.77+00,2026-05-06 15:48:02.77+00,null,null,null
ACT-2297,CAT-0015,1,ORG-0001,null,PROV-001,"Televisor 32"" ",Mlplus,PE-2568,MLPEL140900345,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.857+00,2026-05-06 15:48:02.857+00,null,null,null
ACT-2298,CAT-0015,1,ORG-0001,null,PROV-001,Decodificador De Television Satelital Hd,Directv,Por identificar,T25XAQ264TR0C6,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:02.94+00,2026-05-06 15:48:02.94+00,CAT-0059,null,null
ACT-2299,CAT-0009,1,ORG-0001,null,PROV-001,Repisa De Madera (Tv + Deco),,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.033+00,2026-05-06 15:48:03.033+00,null,null,null
ACT-230,CAT-0001,1,ORG-0001,null,PROV-001,Papelera Baño Blanca ,Ikea,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.05+00,2026-05-06 15:45:04.05+00,null,null,null
ACT-2300,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Split  12.000 Btu ,Haier,HSU-12LEA13-M,AA93W 0E0C0 0N5FC S0783,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.11+00,2026-05-06 15:48:03.11+00,CAT-0043,null,null
ACT-2301,CAT-0023,1,ORG-0001,null,PROV-001,Siila Terraza Aluminio,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.193+00,2026-05-06 15:48:03.193+00,null,null,null
ACT-2302,CAT-0023,1,ORG-0001,null,PROV-001,Mesa Terraza,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.267+00,2026-05-06 15:48:03.267+00,null,null,null
ACT-2303,CAT-0009,1,ORG-0001,null,PROV-001,Repisa Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.34+00,2026-05-06 15:48:03.34+00,null,null,null
ACT-2304,CAT-0022,1,ORG-0001,null,PROV-001,Lampara De Techo Colgante Decorativa,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.417+00,2026-05-06 15:48:03.417+00,null,null,null
ACT-2305,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Pescadores Cometas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.49+00,2026-05-06 15:48:03.49+00,null,null,null
ACT-2306,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Festival Cometas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.563+00,2026-05-06 15:48:03.563+00,null,null,null
ACT-2307,CAT-0015,1,ORG-0001,null,PROV-001,Caja Fuerte - 29,Elsafe,XA10/27/43/70/MX28,22148337,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.627+00,2026-05-06 15:48:03.627+00,CAT-0061,null,null
ACT-2308,CAT-0023,1,ORG-0001,null,PROV-001,Espejo Pared  Marco De Madera,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.69+00,2026-05-06 15:48:03.69+00,null,null,null
ACT-2309,CAT-0023,1,ORG-0001,null,PROV-001,Espaldar Empotrable Con Mesas De Noche (2) ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.77+00,2026-05-06 15:48:03.77+00,null,null,null
ACT-231,CAT-0023,1,ORG-0001,null,PROV-001,Mueble Espejo Empotrable Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.137+00,2026-05-06 15:45:04.137+00,null,null,null
ACT-2310,CAT-0022,1,ORG-0001,null,PROV-001,Lampara Empotrable ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.84+00,2026-05-06 15:48:03.84+00,null,null,null
ACT-2311,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Festival ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.917+00,2026-05-06 15:48:03.917+00,null,null,null
ACT-2312,CAT-0022,1,ORG-0001,null,PROV-001,Lampara De Techo Colgante Decorativa,Designers,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:03.99+00,2026-05-06 15:48:03.99+00,null,null,null
ACT-2313,CAT-0023,1,ORG-0001,null,PROV-001,Cama Box Matrimonial 1.60x1.90mts,,,501282967,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.07+00,2026-05-06 15:48:04.07+00,null,null,null
ACT-2314,CAT-0023,1,ORG-0001,null,PROV-001,Colchon + Pillow  1.60 X 1.90mts,Simmons,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.143+00,2026-05-06 15:48:04.143+00,null,null,null
ACT-2315,CAT-0015,1,ORG-0001,null,PROV-001,"Televisor 32"" ",Sony,KDL-32BX325,8754956,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.207+00,2026-05-06 15:48:04.207+00,null,null,null
ACT-2316,CAT-0015,1,ORG-0001,null,PROV-001,Decodificador De Television Satelital Hd,Directv,Por identificar,Por identificar,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.267+00,2026-05-06 15:48:04.267+00,CAT-0059,null,null
ACT-2317,CAT-0009,1,ORG-0001,null,PROV-001,Repisa De Madera (Tv + Deco),,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.33+00,2026-05-06 15:48:04.33+00,null,null,null
ACT-2318,CAT-0023,1,ORG-0001,null,PROV-001,Maletero Habitacion ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.403+00,2026-05-06 15:48:04.403+00,null,null,null
ACT-2319,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Split  12.000 Btu ,Haier,HSU-12LEA13-M,No posee,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.493+00,2026-05-06 15:48:04.493+00,CAT-0043,null,null
ACT-232,CAT-0025,1,ORG-0001,null,PROV-001,Vaso Uso Dental Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.22+00,2026-05-06 15:45:04.22+00,null,null,null
ACT-2320,CAT-0023,1,ORG-0001,null,PROV-001,Mueble Espejo Empotrable Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.59+00,2026-05-06 15:48:04.59+00,null,null,null
ACT-2321,CAT-0023,1,ORG-0001,null,PROV-001,Lava Manos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.657+00,2026-05-06 15:48:04.657+00,null,null,null
ACT-2322,CAT-0018,1,ORG-0001,null,PROV-001,Llave Lava Manos Doble,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.727+00,2026-05-06 15:48:04.727+00,CAT-0070,null,null
ACT-2323,CAT-0025,1,ORG-0001,null,PROV-001,Vaso Uso Dental Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.79+00,2026-05-06 15:48:04.79+00,null,null,null
ACT-2324,CAT-0001,1,ORG-0001,null,PROV-001,Jabonera,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.853+00,2026-05-06 15:48:04.853+00,null,null,null
ACT-2325,CAT-0001,1,ORG-0001,null,PROV-001,Bandeja Porta Accesorios Baño,Eurochef,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.907+00,2026-05-06 15:48:04.907+00,null,null,null
ACT-2326,CAT-0023,1,ORG-0001,null,PROV-001,Sanitario (Taza De Poceta Para Fluxometro),Sanitarios Maracay,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:04.977+00,2026-05-06 15:48:04.977+00,null,null,null
ACT-2327,CAT-0018,1,ORG-0001,null,PROV-001,Fluxometro Para W.C,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.06+00,2026-05-06 15:48:05.06+00,CAT-0070,null,null
ACT-2328,CAT-0018,1,ORG-0001,null,PROV-001,Ducha De Bidet,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.15+00,2026-05-06 15:48:05.15+00,CAT-0070,null,null
ACT-2329,CAT-0001,1,ORG-0001,null,PROV-001,Papelera Baño Roja,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.243+00,2026-05-06 15:48:05.243+00,null,null,null
ACT-233,CAT-0023,1,ORG-0001,null,PROV-001,Sanitario (Taza De Poceta Para Fluxometro),Sanitarios Maracay,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.31+00,2026-05-06 15:45:04.31+00,null,null,null
ACT-2330,CAT-0001,1,ORG-0001,null,PROV-001,Dispensador De Papel Higienico,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.343+00,2026-05-06 15:48:05.343+00,null,null,null
ACT-2331,CAT-0001,1,ORG-0001,null,PROV-001,Tendedor De Toalla Lavamanos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.45+00,2026-05-06 15:48:05.45+00,null,null,null
ACT-2332,CAT-0018,1,ORG-0001,null,PROV-001,Regadera Ducha,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.55+00,2026-05-06 15:48:05.55+00,CAT-0070,null,null
ACT-2333,CAT-0018,1,ORG-0001,null,PROV-001,Llave Regadera Doble ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.627+00,2026-05-06 15:48:05.627+00,CAT-0070,null,null
ACT-2334,CAT-0001,1,ORG-0001,null,PROV-001,Jabonera,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.73+00,2026-05-06 15:48:05.73+00,null,null,null
ACT-2335,CAT-0001,1,ORG-0001,null,PROV-001,Soporte De Baño Para Discapacitados,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.79+00,2026-05-06 15:48:05.79+00,null,null,null
ACT-2336,CAT-0001,1,ORG-0001,null,PROV-001,Tendedor De Toalla Ducha,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.877+00,2026-05-06 15:48:05.877+00,null,null,null
ACT-2337,CAT-0015,2,ORG-0001,null,PROV-001,Secador De Cabello ,Premier,SE-5715,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:05.973+00,2026-05-06 15:48:05.973+00,CAT-0062,null,null
ACT-2338,CAT-0014,1,ORG-0001,null,PROV-001,Cerradura Electronica Classic 4g Rfid Ble - 23,Assa Abloy,Por identificar,Por identificar,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.03+00,2026-05-06 15:48:06.03+00,CAT-0044,null,null
ACT-2339,CAT-0015,1,ORG-0001,null,PROV-001,Cafetera 12 Tazas Con Jarra De Vidrio,Hamilion Beach,49615,D0112CE,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.107+00,2026-05-06 15:48:06.107+00,CAT-0056,null,null
ACT-234,CAT-0023,1,ORG-0001,null,PROV-001,Lava Manos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.383+00,2026-05-06 15:45:04.383+00,null,null,null
ACT-2340,CAT-0025,1,ORG-0001,null,PROV-001,Lavaplatos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.193+00,2026-05-06 15:48:06.193+00,null,null,null
ACT-2341,CAT-0002,1,ORG-0001,null,PROV-001,Filtro De Desague,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.29+00,2026-05-06 15:48:06.29+00,CAT-0027,null,null
ACT-2342,CAT-0018,1,ORG-0001,null,PROV-001,Llave Lavaplatos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.363+00,2026-05-06 15:48:06.363+00,null,null,null
ACT-2343,CAT-0002,1,ORG-0001,null,PROV-001,Papelera Blanca,,AH8239,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.447+00,2026-05-06 15:48:06.447+00,CAT-0027,null,null
ACT-2344,CAT-0025,1,ORG-0001,null,PROV-001,Cucharon De Sopa,Smart Cook,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.517+00,2026-05-06 15:48:06.517+00,null,null,null
ACT-2345,CAT-0025,1,ORG-0001,null,PROV-001,Cucharon De Servir,Smart Cook,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.573+00,2026-05-06 15:48:06.573+00,null,null,null
ACT-2346,CAT-0025,1,ORG-0001,null,PROV-001,Cucharon De Freir,Smart Cook,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.68+00,2026-05-06 15:48:06.68+00,null,null,null
ACT-2347,CAT-0025,1,ORG-0001,null,PROV-001,Cucharon De Pasta,Smart Cook,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.777+00,2026-05-06 15:48:06.777+00,null,null,null
ACT-2348,CAT-0025,1,ORG-0001,null,PROV-001,Espatula De Cocina,Smart Cook,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.863+00,2026-05-06 15:48:06.863+00,null,null,null
ACT-2349,CAT-0025,1,ORG-0001,null,PROV-001,Cuchillo De Cocina,N/A,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:06.94+00,2026-05-06 15:48:06.94+00,null,null,null
ACT-235,CAT-0018,1,ORG-0001,null,PROV-001,Llave Lava Manos Doble,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.447+00,2026-05-06 15:45:04.447+00,CAT-0070,null,null
ACT-2350,CAT-0025,1,ORG-0001,null,PROV-001,Cuchara Sopera,Stanless Steel,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.04+00,2026-05-06 15:48:07.04+00,null,null,null
ACT-2351,CAT-0025,1,ORG-0001,null,PROV-001,Tenedor De Mesa,Stanless Steel,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.127+00,2026-05-06 15:48:07.127+00,null,null,null
ACT-2352,CAT-0025,1,ORG-0001,null,PROV-001,Cuchillo De Mesa,Stanless Steel,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.203+00,2026-05-06 15:48:07.203+00,null,null,null
ACT-2353,CAT-0025,1,ORG-0001,null,PROV-001,Cuchara Postre,Stanless Steel,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.27+00,2026-05-06 15:48:07.27+00,null,null,null
ACT-2354,CAT-0025,1,ORG-0001,null,PROV-001,Rack De Utensilios,Manaplas,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.327+00,2026-05-06 15:48:07.327+00,null,null,null
ACT-2355,CAT-0025,1,ORG-0001,null,PROV-001,Tabla Para Picar De Madera,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.39+00,2026-05-06 15:48:07.39+00,null,null,null
ACT-2356,CAT-0025,1,ORG-0001,null,PROV-001,Plato Hondo,Corona,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.46+00,2026-05-06 15:48:07.46+00,null,null,null
ACT-2357,CAT-0025,1,ORG-0001,null,PROV-001,Plato Pando,Corona,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.56+00,2026-05-06 15:48:07.56+00,null,null,null
ACT-2358,CAT-0009,1,ORG-0001,null,PROV-001,"Mug Porcelana Blanco 379,7 Ml",Corona,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.637+00,2026-05-06 15:48:07.637+00,null,null,null
ACT-2359,CAT-0025,1,ORG-0001,null,PROV-001,Copa Para Vino ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.72+00,2026-05-06 15:48:07.72+00,null,null,null
ACT-236,CAT-0018,1,ORG-0001,null,PROV-001,Fluxometro Para W.C,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.547+00,2026-05-06 15:45:04.547+00,CAT-0070,null,null
ACT-2360,CAT-0025,1,ORG-0001,null,PROV-001,Vaso De Vidrio 240 Ml,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.82+00,2026-05-06 15:48:07.82+00,null,null,null
ACT-2361,CAT-0025,1,ORG-0001,null,PROV-001,Olla Antiaderente ,Salcar,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.9+00,2026-05-06 15:48:07.9+00,null,null,null
ACT-2362,CAT-0025,1,ORG-0001,null,PROV-001,Juego De Ollas 5 Pc,Tramontina,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:07.977+00,2026-05-06 15:48:07.977+00,null,null,null
ACT-2363,CAT-0025,1,ORG-0001,null,PROV-001,Colador Metalico Multiusos,Tramontina,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.047+00,2026-05-06 15:48:08.047+00,null,null,null
ACT-2364,CAT-0025,1,ORG-0001,null,PROV-001,Hielera Acrilica,Eg-R,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.14+00,2026-05-06 15:48:08.14+00,null,null,null
ACT-2365,CAT-0025,1,ORG-0001,null,PROV-001,Saca Corcho,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.22+00,2026-05-06 15:48:08.22+00,null,null,null
ACT-2366,CAT-0025,1,ORG-0001,null,PROV-001,Pinza Coctelera Metalica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.297+00,2026-05-06 15:48:08.297+00,null,null,null
ACT-2367,CAT-0015,1,ORG-0001,null,PROV-001,Cocina Electrica 2 Puestos 220v,Challenger,P106,070221-00657,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.38+00,2026-05-06 15:48:08.38+00,null,null,null
ACT-2368,CAT-0015,1,ORG-0001,null,PROV-001,Nevera 390l,Lg,GM-398SC,012MRCJ18931,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.477+00,2026-05-06 15:48:08.477+00,CAT-0058,null,null
ACT-2369,CAT-0025,1,ORG-0001,null,PROV-001,Jarra Plastica ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.56+00,2026-05-06 15:48:08.56+00,null,null,null
ACT-237,CAT-0018,1,ORG-0001,null,PROV-001,Ducha De Bidet,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.62+00,2026-05-06 15:45:04.62+00,CAT-0070,null,null
ACT-2370,CAT-0022,1,ORG-0001,null,PROV-001,Lampara Colgante Decorativa,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.68+00,2026-05-06 15:48:08.68+00,null,null,null
ACT-2371,CAT-0009,1,ORG-0001,null,PROV-001,Florero De Vidrio + Ramas Secas + Bambu,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.777+00,2026-05-06 15:48:08.777+00,null,null,null
ACT-2372,CAT-0009,1,ORG-0001,null,PROV-001,Talla En Madera Indu ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.86+00,2026-05-06 15:48:08.86+00,null,null,null
ACT-2373,CAT-0009,1,ORG-0001,null,PROV-001,Matero Decorativo,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:08.95+00,2026-05-06 15:48:08.95+00,null,null,null
ACT-2374,CAT-0023,2,ORG-0001,null,PROV-001,Sofa ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.027+00,2026-05-06 15:48:09.027+00,null,null,null
ACT-2375,CAT-0023,1,ORG-0001,null,PROV-001,Mesa De Centro Con Base Tronco De Madera ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.117+00,2026-05-06 15:48:09.117+00,null,null,null
ACT-2376,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Aldea Indigena Al Oleo,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.19+00,2026-05-06 15:48:09.19+00,null,null,null
ACT-2377,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Papagayos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.27+00,2026-05-06 15:48:09.27+00,null,null,null
ACT-2378,CAT-0023,1,ORG-0001,null,PROV-001,Mesa De Madera ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.343+00,2026-05-06 15:48:09.343+00,null,null,null
ACT-2379,CAT-0015,1,ORG-0001,null,PROV-001,Telefono ,Alcatel,2110MB,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.403+00,2026-05-06 15:48:09.403+00,null,null,null
ACT-238,CAT-0018,1,ORG-0001,null,PROV-001,Regadera Ducha,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.693+00,2026-05-06 15:45:04.693+00,CAT-0070,null,null
ACT-2380,CAT-0022,1,ORG-0001,null,PROV-001,Lampara Decorativa Mesa,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.477+00,2026-05-06 15:48:09.477+00,null,null,null
ACT-2381,CAT-0022,1,ORG-0001,null,PROV-001,Lampara Decorativa Ramas + Papagayos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.553+00,2026-05-06 15:48:09.553+00,null,null,null
ACT-2382,CAT-0009,1,ORG-0001,null,PROV-001,Florero + Arreglo De Florez Artificial,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.663+00,2026-05-06 15:48:09.663+00,null,null,null
ACT-2383,CAT-0009,1,ORG-0001,null,PROV-001,Separador De Ambientes Decorativo,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.753+00,2026-05-06 15:48:09.753+00,null,null,null
ACT-2384,CAT-0023,1,ORG-0001,null,PROV-001,Sillas De Barra (Madera),,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.817+00,2026-05-06 15:48:09.817+00,null,null,null
ACT-2385,CAT-0007,1,ORG-0001,null,PROV-001,Siila Art Sidney Con Brazos Blanca,Casa Pika,940408B0,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.9+00,2026-05-06 15:48:09.9+00,null,null,null
ACT-2386,CAT-0023,1,ORG-0001,null,PROV-001,Mesa Terraza,Cosmos Products,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:09.98+00,2026-05-06 15:48:09.98+00,null,null,null
ACT-2387,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Central 5.0 Ton,Nortek,ES5BX - 060KA,ESF150703144,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:10.07+00,2026-05-06 15:48:10.07+00,CAT-0043,null,null
ACT-2388,CAT-0009,1,ORG-0001,null,PROV-001,Matero + Planta (Palmera),,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:10.147+00,2026-05-06 15:48:10.147+00,null,null,null
ACT-2389,CAT-0022,1,ORG-0001,null,PROV-001,Lampara Colgante Decorativa,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:10.237+00,2026-05-06 15:48:10.237+00,null,null,null
ACT-239,CAT-0018,1,ORG-0001,null,PROV-001,Grupo Ducha Monomando Cromo Con Manilla,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:04.753+00,2026-05-06 15:45:04.753+00,CAT-0070,null,null
ACT-2390,CAT-0020,1,ORG-0001,null,PROV-001,Colcho Matrimonial Con Pillow 160x190,Confort,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:10.333+00,2026-05-06 15:48:10.333+00,null,null,null
ACT-2391,CAT-0023,1,ORG-0001,null,PROV-001,Box Matrimonial 160x190,,,501129368,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:48:10.43+00,2026-05-06 15:48:10.43+00,null,null,null
